user_id,variant,cr_first_deposit,day,bounce_rate
2216,control,0,4,0.643
2217,control,0,5,0.516
2218,control,0,6,0.473
2219,control,0,7,0.412
2220,control,0,8,0.519
2221,control,0,9,0.358
2222,control,0,10,0.396
2223,control,0,11,0.354
2224,control,0,12,0.645
2225,control,0,13,0.375
2226,control,0,14,0.521
2227,control,0,1,0.478
2228,control,0,2,0.415
2229,control,0,3,0.124
2230,control,0,4,0.288
2231,control,0,5,0.439
2232,control,0,6,0.483
2233,control,0,7,0.677
2234,control,0,8,0.462
2235,control,0,9,0.557
2236,control,0,10,0.471
2237,control,0,11,0.445
2238,control,0,12,0.241
2239,control,0,13,0.593
2240,control,0,14,0.101
2241,control,1,1,0.483
2242,control,0,2,0.28
2243,control,1,3,0.778
2244,control,1,4,0.669
2245,control,0,5,0.403
2246,control,0,6,0.469
2247,control,0,7,0.353
2248,control,0,8,0.488
2249,control,1,9,0.546
2250,control,0,10,0.421
2251,control,0,11,0.248
2252,control,0,12,0.348
2253,control,0,13,0.504
2254,control,0,14,0.308
2255,control,0,1,0.422
2256,control,0,2,0.439
2257,control,0,3,0.679
2258,control,0,4,0.454
2259,control,0,5,0.207
2260,control,0,6,0
2261,control,0,7,0.421
2262,control,0,8,0.216
2263,control,0,9,0.302
2264,control,0,10,0.404
2265,control,0,11,0.52
2266,control,1,12,0.619
2267,control,0,13,0.631
2268,control,0,14,0.241
2269,control,0,1,0.41
2270,control,0,2,0.393
2271,control,0,3,0.493
2272,control,0,4,0.207
2273,control,0,5,0.109
2274,control,0,6,0.411
2275,control,0,7,0.726
2276,control,0,8,0.743
2277,control,0,9,0.707
2278,control,0,10,0.329
2279,control,0,11,0.042
2280,control,0,12,0.143
2281,control,0,13,0.255
2282,control,0,14,0.675
2283,control,0,1,0.248
2284,control,1,2,0.415
2285,control,0,3,0.47
2286,control,0,4,0.443
2287,control,0,5,0.643
2288,control,0,6,0.482
2289,control,0,7,0.296
2290,control,0,8,0.348
2291,control,0,9,0.321
2292,control,0,10,0.432
2293,control,0,11,0.386
2294,control,0,12,0.531
2295,control,0,13,0.702
2296,control,0,14,0.173
2297,control,0,1,0.642
2298,control,0,2,0.704
2299,control,0,3,0.265
2300,control,0,4,0.675
2301,control,0,5,0.279
2302,control,0,6,0.269
2303,control,0,7,0.451
2304,control,0,8,0.696
2305,control,0,9,0.374
2306,control,0,10,0.306
2307,control,0,11,0.448
2308,control,0,12,0.295
2309,control,0,13,0.199
2310,control,0,14,0.682
2311,control,0,1,0.374
2312,control,0,2,0.193
2313,control,0,3,0.216
2314,control,0,4,0.479
2315,control,0,5,0.599
2316,control,0,6,0.431
2317,control,0,7,0.485
2318,control,0,8,0.458
2319,control,0,9,0.31
2320,control,0,10,0.371
2321,control,0,11,0.32
2322,control,0,12,0.648
2323,control,0,13,0.234
2324,control,0,14,0.565
2325,control,0,1,0.352
2326,control,0,2,0.197
2327,control,0,3,0.788
2328,control,0,4,0.377
2329,control,0,5,0.644
2330,control,0,6,0.183
2331,control,0,7,0.397
2332,control,0,8,0.646
2333,control,0,9,0.326
2334,control,0,10,0.53
2335,control,0,11,0.391
2336,control,1,12,0.643
2337,control,0,13,0.207
2338,control,0,14,0.325
2339,control,0,1,0.559
2340,control,0,2,0.199
2341,control,0,3,0.516
2342,control,0,4,0.768
2343,control,0,5,0.503
2344,control,0,6,0.655
2345,control,0,7,0.721
2346,control,0,8,0.65
2347,control,0,9,0.398
2348,control,0,10,0.306
2349,control,0,11,0.251
2350,control,0,12,0.315
2351,control,0,13,0.407
2352,control,0,14,0.502
2353,control,0,1,0.372
2354,control,0,2,0.429
2355,control,0,3,0.198
2356,control,0,4,0.631
2357,control,0,5,0.216
2358,control,0,6,0.267
2359,control,0,7,0.261
2360,control,0,8,0.379
2361,control,0,9,0.255
2362,control,0,10,0.638
2363,control,0,11,0.608
2364,control,0,12,0.255
2365,control,0,13,0.258
2366,control,0,14,0.397
2367,control,0,1,0.426
2368,control,0,2,0.668
2369,control,0,3,0.38
2370,control,0,4,0.381
2371,control,0,5,0.647
2372,control,0,6,0.464
2373,control,0,7,0.513
2374,control,0,8,0.481
2375,control,0,9,0.478
2376,control,0,10,0.555
2377,control,0,11,0.105
2378,control,0,12,0.485
2379,control,0,13,0.417
2380,control,0,14,0.298
2381,control,0,1,0.539
2382,control,0,2,0.639
2383,control,0,3,0.324
2384,control,0,4,0.809
2385,control,0,5,0.639
2386,control,0,6,0.532
2387,control,0,7,0.512
2388,control,0,8,0.284
2389,control,0,9,0.43
2390,control,0,10,0.494
2391,control,0,11,0.583
2392,control,0,12,0.453
2393,control,0,13,0.214
2394,control,0,14,0.375
2395,control,0,1,0.152
2396,control,0,2,0.377
2397,control,0,3,0.569
2398,control,0,4,0.551
2399,control,0,5,0.716
2400,control,0,6,0.242
2401,control,0,7,0.169
2402,control,1,8,0.439
2403,control,0,9,0.614
2404,control,0,10,0.671
2405,control,0,11,0.272
2406,control,0,12,0.328
2407,control,0,13,0.454
2408,control,0,14,0.257
2409,control,0,1,0.353
2410,control,0,2,0.182
2411,control,0,3,0.401
2412,control,0,4,0.499
2413,control,0,5,0.408
2414,control,0,6,0.733
2415,control,0,7,0.186
2416,control,0,8,0.716
2417,control,0,9,0.385
2418,control,0,10,0.395
2419,control,0,11,0.427
2420,control,0,12,0.294
2421,control,0,13,0.108
2422,control,0,14,0.459
2423,control,0,1,0.732
2424,control,0,2,0.447
2425,control,0,3,0.8
2426,control,0,4,0.692
2427,control,0,5,0.022
2428,control,0,6,0.388
2429,control,0,7,0.394
2430,control,0,8,0
2431,control,0,9,0.292
2432,control,0,10,0.53
2433,control,0,11,0.313
2434,control,0,12,0.364
2435,control,0,13,0.372
2436,control,0,14,0.522
2437,control,0,1,0.098
2438,control,0,2,0.737
2439,control,0,3,0.429
2440,control,0,4,0.451
2441,control,0,5,0.132
2442,control,0,6,0.355
2443,control,0,7,0.31
2444,control,0,8,0.376
2445,control,0,9,0.424
2446,control,0,10,0.347
2447,control,0,11,0.44
2448,control,0,12,0.325
2449,control,0,13,0.464
2450,control,0,14,0.538
2451,control,0,1,0.613
2452,control,0,2,0.57
2453,control,0,3,0.236
2454,control,0,4,0.574
2455,control,0,5,0.421
2456,control,0,6,0.49
2457,control,0,7,0.479
2458,control,0,8,0.498
2459,control,0,9,0.506
2460,control,0,10,0.409
2461,control,0,11,0.035
2462,control,0,12,0.424
2463,control,0,13,0.622
2464,control,0,14,0.216
2465,control,0,1,0.077
2466,control,0,2,0.606
2467,control,0,3,0.495
2468,control,0,4,0.255
2469,control,0,5,0.641
2470,control,0,6,0.722
2471,control,0,7,0.508
2472,control,0,8,0.333
2473,control,0,9,0.161
2474,control,0,10,0.181
2475,control,0,11,0.676
2476,control,0,12,0.316
2477,control,1,13,0.353
2478,control,0,14,0.422
2479,control,0,1,0.482
2480,control,0,2,0.327
2481,control,0,3,0.297
2482,control,0,4,0.566
2483,control,0,5,0.768
2484,control,0,6,0.635
2485,control,0,7,0.155
2486,control,0,8,0.543
2487,control,0,9,0.388
2488,control,0,10,0
2489,control,0,11,0.395
2490,control,0,12,0.294
2491,control,0,13,0.583
2492,control,0,14,0.214
2493,control,0,1,0.036
2494,control,0,2,0.439
2495,control,0,3,0.485
2496,control,0,4,0.334
2497,control,0,5,0.157
2498,control,0,6,0.528
2499,control,0,7,0.122
2500,control,0,8,0.33
2501,control,1,9,0
2502,control,0,10,0.591
2503,control,0,11,0.036
2504,control,0,12,0.463
2505,control,0,13,0.46
2506,control,0,14,0.28
2507,control,0,1,0.248
2508,control,0,2,0.177
2509,control,0,3,0.402
2510,control,0,4,0.623
2511,control,0,5,0.631
2512,control,0,6,0.641
2513,control,0,7,0.376
2514,control,0,8,0.639
2515,control,0,9,0.412
2516,control,0,10,0
2517,control,0,11,0.282
2518,control,0,12,0.365
2519,control,0,13,0.356
2520,control,0,14,0.619
2521,control,1,1,0.149
2522,control,0,2,0.55
2523,control,0,3,0.228
2524,control,0,4,0.606
2525,control,0,5,0.39
2526,control,0,6,0.425
2527,control,0,7,0.45
2528,control,0,8,0.077
2529,control,0,9,0.495
2530,control,0,10,0.553
2531,control,0,11,0.519
2532,control,0,12,0.441
2533,control,0,13,0.552
2534,control,0,14,0.203
2535,control,0,1,0.794
2536,control,0,2,0.299
2537,control,0,3,0.376
2538,control,0,4,0.639
2539,control,0,5,0.433
2540,control,0,6,0.338
2541,control,0,7,0.357
2542,control,0,8,0.55
2543,control,0,9,0.324
2544,control,0,10,0.235
2545,control,0,11,0.482
2546,control,1,12,0.421
2547,control,0,13,0.422
2548,control,0,14,0.434
2549,control,0,1,0.431
2550,control,0,2,0.459
2551,control,0,3,0.554
2552,control,0,4,0.426
2553,control,0,5,0.31
2554,control,0,6,0.414
2555,control,0,7,0.362
2556,control,0,8,0.048
2557,control,0,9,0.902
2558,control,1,10,0.459
2559,control,0,11,0.363
2560,control,0,12,0.48
2561,control,0,13,0.26
2562,control,0,14,0.552
2563,control,0,1,0.154
2564,control,0,2,0.425
2565,control,0,3,0.365
2566,control,0,4,0.385
2567,control,0,5,0.389
2568,control,0,6,0.781
2569,control,1,7,0.423
2570,control,0,8,0.695
2571,control,0,9,0.414
2572,control,0,10,0.641
2573,control,0,11,0.603
2574,control,0,12,0.092
2575,control,0,13,0.303
2576,control,0,14,0.495
2577,control,0,1,0.431
2578,control,0,2,0.622
2579,control,0,3,0.591
2580,control,0,4,0.595
2581,control,0,5,0.343
2582,control,0,6,0.499
2583,control,0,7,0.447
2584,control,0,8,0.638
2585,control,0,9,0.287
2586,control,0,10,0.075
2587,control,1,11,0.29
2588,control,0,12,0.362
2589,control,0,13,0.654
2590,control,0,14,0.333
2591,control,0,1,0.499
2592,control,0,2,0.378
2593,control,0,3,0.765
2594,control,0,4,0.572
2595,control,0,5,0.497
2596,control,0,6,0.123
2597,control,0,7,0.511
2598,control,0,8,0.653
2599,control,0,9,0.403
2600,control,0,10,0.408
2601,control,0,11,0.55
2602,control,0,12,0.346
2603,control,0,13,0.952
2604,control,0,14,0.321
2605,control,0,1,0.425
2606,control,0,2,0.263
2607,control,0,3,0.234
2608,control,0,4,0.561
2609,control,0,5,0.074
2610,control,0,6,0.506
2611,control,0,7,0
2612,control,0,8,0.264
2613,control,0,9,0.323
2614,control,0,10,0.383
2615,control,0,11,0.008
2616,control,0,12,0.498
2617,control,0,13,0.493
2618,control,0,14,0.726
2619,control,0,1,0.635
2620,control,0,2,0.331
2621,control,0,3,0.276
2622,control,0,4,0.594
2623,control,0,5,0.323
2624,control,0,6,0.415
2625,control,0,7,0.001
2626,control,0,8,0.45
2627,control,0,9,0.465
2628,control,0,10,0.145
2629,control,0,11,0.468
2630,control,0,12,0.363
2631,control,0,13,0.387
2632,control,0,14,0.329
2633,control,0,1,0.014
2634,control,0,2,0.49
2635,control,0,3,0.308
2636,control,0,4,0.437
2637,control,0,5,0.5
2638,control,0,6,0.342
2639,control,0,7,0.188
2640,control,0,8,0.629
2641,control,0,9,0.163
2642,control,0,10,0.135
2643,control,0,11,0.331
2644,control,0,12,0.702
2645,control,0,13,0.504
2646,control,0,14,0.24
2647,control,0,1,0.462
2648,control,0,2,0.559
2649,control,0,3,0.457
2650,control,0,4,0.439
2651,control,0,5,0.62
2652,control,0,6,0.328
2653,control,0,7,0.52
2654,control,0,8,0.304
2655,control,0,9,0.494
2656,control,0,10,0.475
2657,control,0,11,0.139
2658,control,0,12,0.516
2659,control,0,13,0.349
2660,control,0,14,0.252
2661,control,0,1,0.622
2662,control,0,2,0.359
2663,control,0,3,0.131
2664,control,1,4,0.356
2665,control,0,5,0.7
2666,control,0,6,0.339
2667,control,0,7,0.481
2668,control,0,8,0.287
2669,control,0,9,0.298
2670,control,0,10,0.236
2671,control,0,11,0.462
2672,control,0,12,0.632
2673,control,0,13,0.344
2674,control,0,14,0.492
2675,control,1,1,0.618
2676,control,0,2,0.363
2677,control,0,3,0.289
2678,control,0,4,0.661
2679,control,0,5,0.345
2680,control,0,6,0.35
2681,control,0,7,0.419
2682,control,1,8,0.45
2683,control,0,9,0.281
2684,control,0,10,0.42
2685,control,0,11,0.454
2686,control,0,12,0.662
2687,control,0,13,0.325
2688,control,0,14,0.236
2689,control,0,1,0.414
2690,control,0,2,0.164
2691,control,0,3,0.393
2692,control,0,4,0.67
2693,control,0,5,0.36
2694,control,0,6,0.439
2695,control,0,7,0.432
2696,control,1,8,0.609
2697,control,0,9,0.618
2698,control,0,10,0.595
2699,control,0,11,0.293
2700,control,0,12,0.401
2701,control,0,13,0.236
2702,control,0,14,0.42
2703,control,0,1,0.423
2704,control,0,2,0.52
2705,control,0,3,0.665
2706,control,0,4,0.422
2707,control,0,5,0.28
2708,control,0,6,0.371
2709,control,0,7,0.728
2710,control,0,8,0.73
2711,control,0,9,0.49
2712,control,0,10,0.592
2713,control,0,11,0.263
2714,control,0,12,0.651
2715,control,0,13,0.444
2716,control,0,14,0.552
2717,control,0,1,0.391
2718,control,0,2,0.241
2719,control,0,3,0.717
2720,control,0,4,0.961
2721,control,0,5,0.32
2722,control,0,6,0.496
2723,control,0,7,0.673
2724,control,0,8,0.634
2725,control,1,9,0.663
2726,control,0,10,0.145
2727,control,0,11,0.465
2728,control,0,12,0.604
2729,control,0,13,0.374
2730,control,0,14,0.817
2731,control,0,1,0.538
2732,control,0,2,0.598
2733,control,0,3,0.413
2734,control,0,4,0.503
2735,control,0,5,0.636
2736,control,0,6,0.222
2737,control,0,7,0.493
2738,control,1,8,0.491
2739,control,0,9,0.422
2740,control,0,10,0.473
2741,control,0,11,0.671
2742,control,0,12,0.662
2743,control,0,13,0.251
2744,control,0,14,0.371
2745,control,0,1,0.335
2746,control,0,2,0.209
2747,control,0,3,0.325
2748,control,0,4,0.266
2749,control,0,5,0.698
2750,control,0,6,0.452
2751,control,0,7,0.484
2752,control,0,8,0.54
2753,control,0,9,0.389
2754,control,0,10,0.292
2755,control,0,11,0.445
2756,control,0,12,0.433
2757,control,0,13,0.242
2758,control,0,14,0.516
2759,control,0,1,0.55
2760,control,0,2,0.324
2761,control,0,3,0.367
2762,control,0,4,0.499
2763,control,0,5,0.399
2764,control,0,6,0.11
2765,control,0,7,0.214
2766,control,0,8,0.453
2767,control,0,9,0.351
2768,control,0,10,0.365
2769,control,0,11,0.382
2770,control,0,12,0.526
2771,control,0,13,0.683
2772,control,0,14,0.455
2773,control,0,1,0.259
2774,control,0,2,0.42
2775,control,0,3,0.283
2776,control,0,4,0.47
2777,control,0,5,0.339
2778,control,0,6,0.591
2779,control,1,7,0.401
2780,control,0,8,0.547
2781,control,0,9,0.579
2782,control,0,10,0.524
2783,control,0,11,0.551
2784,control,0,12,0.51
2785,control,0,13,0.428
2786,control,0,14,0.333
2787,control,0,1,0.578
2788,control,0,2,0.214
2789,control,0,3,0.324
2790,control,0,4,0.589
2791,control,0,5,0.379
2792,control,0,6,0.419
2793,control,0,7,0.262
2794,control,0,8,0.342
2795,control,0,9,0.336
2796,control,0,10,0.411
2797,control,1,11,0.256
2798,control,0,12,0.363
2799,control,0,13,0.499
2800,control,0,14,0.772
2801,control,0,1,0.196
2802,control,0,2,0.481
2803,control,0,3,0.254
2804,control,0,4,0.397
2805,control,0,5,0.474
2806,control,0,6,0.393
2807,control,0,7,0.495
2808,control,0,8,0.837
2809,control,0,9,0.5
2810,control,0,10,0.39
2811,control,0,11,0
2812,control,0,12,0.488
2813,control,0,13,0.312
2814,control,0,14,0.514
2815,control,0,1,0.244
2816,control,0,2,0.757
2817,control,1,3,0.466
2818,control,0,4,0.496
2819,control,0,5,0.182
2820,control,0,6,0.034
2821,control,0,7,0.357
2822,control,0,8,0.125
2823,control,0,9,0.222
2824,control,0,10,0.4
2825,control,0,11,0.269
2826,control,0,12,0.58
2827,control,0,13,0.234
2828,control,0,14,0.128
2829,control,0,1,0.465
2830,control,0,2,0.349
2831,control,0,3,0.699
2832,control,0,4,0.44
2833,control,1,5,0.652
2834,control,0,6,0.066
2835,control,0,7,0.208
2836,control,0,8,0.164
2837,control,0,9,0.517
2838,control,0,10,0.697
2839,control,0,11,0.342
2840,control,0,12,0.356
2841,control,0,13,0.482
2842,control,0,14,0.476
2843,control,0,1,0.398
2844,control,0,2,0.39
2845,control,0,3,0.506
2846,control,0,4,0.562
2847,control,0,5,0.423
2848,control,0,6,0.249
2849,control,0,7,0.553
2850,control,0,8,0.333
2851,control,0,9,0.31
2852,control,0,10,0.515
2853,control,0,11,0.288
2854,control,0,12,0.362
2855,control,0,13,0.614
2856,control,0,14,0.53
2857,control,0,1,0.675
2858,control,0,2,0.31
2859,control,0,3,0.387
2860,control,0,4,0.332
2861,control,0,5,0.637
2862,control,0,6,0.57
2863,control,0,7,0.512
2864,control,0,8,0.506
2865,control,0,9,0.444
2866,control,0,10,0.524
2867,control,0,11,0.366
2868,control,0,12,0.255
2869,control,0,13,0.536
2870,control,0,14,0.422
2871,control,0,1,0.243
2872,control,0,2,0.298
2873,control,0,3,0.41
2874,control,0,4,0.282
2875,control,0,5,0.346
2876,control,0,6,0.493
2877,control,0,7,0.419
2878,control,0,8,0.348
2879,control,0,9,0.673
2880,control,0,10,0.355
2881,control,0,11,0.814
2882,control,0,12,0.302
2883,control,0,13,0.469
2884,control,0,14,0.368
2885,control,1,1,0.529
2886,control,0,2,0.581
2887,control,0,3,0.58
2888,control,0,4,0.373
2889,control,0,5,0.425
2890,control,0,6,0.245
2891,control,0,7,0.351
2892,control,0,8,0.639
2893,control,0,9,0.259
2894,control,0,10,0.439
2895,control,0,11,0.597
2896,control,0,12,0.679
2897,control,0,13,0.259
2898,control,0,14,0.521
2899,control,0,1,0.78
2900,control,0,2,0.303
2901,control,0,3,0.473
2902,control,0,4,0.704
2903,control,0,5,0.545
2904,control,0,6,0.295
2905,control,0,7,0.421
2906,control,0,8,0.626
2907,control,0,9,0.675
2908,control,0,10,0.509
2909,control,0,11,0.109
2910,control,0,12,0.722
2911,control,0,13,0.241
2912,control,0,14,0.26
2913,control,0,1,0.665
2914,control,0,2,0.067
2915,control,0,3,0.314
2916,control,0,4,0.486
2917,control,0,5,0.187
2918,control,0,6,0.56
2919,control,0,7,0.263
2920,control,0,8,0.551
2921,control,0,9,0.378
2922,control,0,10,0.335
2923,control,0,11,0.756
2924,control,0,12,0.421
2925,control,0,13,0.646
2926,control,0,14,0.556
2927,control,0,1,0.134
2928,control,0,2,0.398
2929,control,0,3,0.162
2930,control,0,4,0.672
2931,control,0,5,0.603
2932,control,0,6,0.222
2933,control,0,7,0
2934,control,0,8,0.377
2935,control,0,9,0.483
2936,control,0,10,0.181
2937,control,0,11,0.231
2938,control,0,12,0.461
2939,control,1,13,0.445
2940,control,0,14,0.17
2941,control,0,1,0.541
2942,control,0,2,0.521
2943,control,0,3,0.539
2944,control,0,4,0.489
2945,control,0,5,0.636
2946,control,0,6,0.221
2947,control,0,7,0.126
2948,control,0,8,0.444
2949,control,0,9,0.584
2950,control,0,10,0.438
2951,control,0,11,0.41
2952,control,0,12,0.325
2953,control,0,13,0.423
2954,control,0,14,0.434
2955,control,0,1,0.299
2956,control,0,2,0.493
2957,control,0,3,0.433
2958,control,0,4,0.377
2959,control,0,5,0.62
2960,control,0,6,0.724
2961,control,0,7,0.348
2962,control,0,8,0.598
2963,control,0,9,0.817
2964,control,0,10,0.245
2965,control,0,11,0.425
2966,control,0,12,0.599
2967,control,0,13,0.3
2968,control,0,14,0.262
2969,control,0,1,0.342
2970,control,0,2,0.321
2971,control,0,3,0.119
2972,control,0,4,0.357
2973,control,0,5,0.565
2974,control,0,6,0.074
2975,control,0,7,0.432
2976,control,0,8,0.317
2977,control,0,9,0.488
2978,control,0,10,0.412
2979,control,0,11,0.5
2980,control,0,12,0.524
2981,control,0,13,0.098
2982,control,0,14,0.056
2983,control,0,1,0.639
2984,control,0,2,0
2985,control,0,3,0.574
2986,control,0,4,0.738
2987,control,0,5,0.675
2988,control,0,6,0.245
2989,control,0,7,0.459
2990,control,1,8,0.355
2991,control,0,9,0.639
2992,control,0,10,0.445
2993,control,0,11,0.447
2994,control,0,12,0.43
2995,control,0,13,0.515
2996,control,0,14,0.395
2997,control,0,1,0.449
2998,control,0,2,0.356
2999,control,0,3,0.56
3000,control,0,4,0.19
3001,control,0,5,0.377
3002,control,0,6,0.398
3003,control,0,7,0.434
3004,control,0,8,0.18
3005,control,0,9,0.349
3006,control,0,10,0.36
3007,control,0,11,0.317
3008,control,0,12,0.297
3009,control,0,13,0.205
3010,control,0,14,0.518
3011,control,0,1,0.164
3012,control,0,2,0.362
3013,control,0,3,0.081
3014,control,0,4,0.274
3015,control,0,5,0.228
3016,control,0,6,0.515
3017,control,0,7,0.409
3018,control,0,8,0.658
3019,control,0,9,0.66
3020,control,0,10,0.074
3021,control,0,11,0.491
3022,control,0,12,0.23
3023,control,0,13,0.699
3024,control,0,14,0.294
3025,control,0,1,0.365
3026,control,0,2,0.297
3027,control,0,3,0.421
3028,control,0,4,0.124
3029,control,0,5,0.556
3030,control,0,6,0.372
3031,control,0,7,0.24
3032,control,0,8,0.151
3033,control,0,9,0.56
3034,control,0,10,0.234
3035,control,0,11,0.579
3036,control,0,12,0.779
3037,control,0,13,0.346
3038,control,1,14,0.267
3039,control,0,1,0.52
3040,control,0,2,0.365
3041,control,0,3,0.161
3042,control,0,4,0.369
3043,control,0,5,0.087
3044,control,0,6,0.517
3045,control,0,7,0.645
3046,control,0,8,0.541
3047,control,0,9,0.512
3048,control,0,10,0.299
3049,control,0,11,0.385
3050,control,0,12,0.368
3051,control,0,13,0.306
3052,control,0,14,0.187
3053,control,1,1,0.47
3054,control,0,2,0.323
3055,control,0,3,0.506
3056,control,0,4,0.34
3057,control,0,5,0.312
3058,control,0,6,0.65
3059,control,0,7,0.217
3060,control,0,8,0.376
3061,control,0,9,0.647
3062,control,0,10,0.351
3063,control,0,11,0.376
3064,control,0,12,0.346
3065,control,0,13,0.261
3066,control,0,14,0.575
3067,control,0,1,0.617
3068,control,0,2,0.539
3069,control,0,3,0.567
3070,control,0,4,0.428
3071,control,1,5,0.746
3072,control,0,6,0.444
3073,control,0,7,0.306
3074,control,0,8,0.317
3075,control,0,9,0.407
3076,control,0,10,0.395
3077,control,0,11,0.244
3078,control,0,12,0.309
3079,control,1,13,0.482
3080,control,0,14,0.199
3081,control,0,1,0.346
3082,control,0,2,0.284
3083,control,0,3,0.273
3084,control,0,4,0.453
3085,control,0,5,0.401
3086,control,0,6,0.334
3087,control,0,7,0.226
3088,control,0,8,0.441
3089,control,0,9,0.395
3090,control,0,10,0.176
3091,control,0,11,0.25
3092,control,0,12,0.629
3093,control,0,13,0.583
3094,control,0,14,0.206
3095,control,0,1,0.595
3096,control,0,2,0.458
3097,control,0,3,0.539
3098,control,0,4,0.42
3099,control,0,5,0.556
3100,control,0,6,0.401
3101,control,0,7,0.481
3102,control,0,8,0.506
3103,control,0,9,0.287
3104,control,0,10,0.743
3105,control,0,11,0.472
3106,control,0,12,0.275
3107,control,0,13,0.322
3108,control,0,14,0.408
3109,control,0,1,0.449
3110,control,0,2,0.687
3111,control,0,3,0.326
3112,control,0,4,0.594
3113,control,0,5,0.706
3114,control,0,6,0.295
3115,control,0,7,0.721
3116,control,0,8,0.494
3117,control,0,9,0.444
3118,control,0,10,0.325
3119,control,0,11,0.548
3120,control,0,12,0.628
3121,control,0,13,0.497
3122,control,0,14,0.307
3123,control,0,1,0.413
3124,control,0,2,0.334
3125,control,0,3,0.404
3126,control,0,4,0.525
3127,control,0,5,0.449
3128,control,0,6,0.262
3129,control,0,7,0.316
3130,control,0,8,0.339
3131,control,0,9,0.573
3132,control,0,10,0.536
3133,control,0,11,0.4
3134,control,0,12,0.667
3135,control,0,13,0.523
3136,control,0,14,0.376
3137,control,0,1,0.338
3138,control,0,2,0.261
3139,control,0,3,0.63
3140,control,0,4,0.358
3141,control,0,5,0.211
3142,control,0,6,0.597
3143,control,0,7,0.281
3144,control,0,8,0.313
3145,control,0,9,0.528
3146,control,0,10,0.31
3147,control,0,11,0.357
3148,control,0,12,0.486
3149,control,0,13,0.469
3150,control,0,14,0.932
3151,control,0,1,0.859
3152,control,0,2,0.777
3153,control,0,3,0.519
3154,control,1,4,0.557
3155,control,0,5,0.429
3156,control,0,6,0.251
3157,control,0,7,0.78
3158,control,0,8,0.409
3159,control,0,9,0.157
3160,control,0,10,0.669
3161,control,0,11,0.513
3162,control,0,12,0.388
3163,control,0,13,0.409
3164,control,0,14,0.163
3165,control,0,1,0.657
3166,control,0,2,0.704
3167,control,0,3,0.793
3168,control,0,4,0.261
3169,control,0,5,0.191
3170,control,0,6,0.081
3171,control,0,7,0.34
3172,control,0,8,0.289
3173,control,0,9,0.606
3174,control,0,10,0.366
3175,control,0,11,0.462
3176,control,1,12,0.464
3177,control,1,13,0.112
3178,control,0,14,0.285
3179,control,0,1,0.671
3180,control,0,2,0.761
3181,control,0,3,0.137
3182,control,0,4,0.349
3183,control,0,5,0.147
3184,control,0,6,0.267
3185,control,0,7,0.363
3186,control,0,8,0.655
3187,control,0,9,0.526
3188,control,0,10,0.522
3189,control,0,11,0.487
3190,control,0,12,0.474
3191,control,0,13,0.715
3192,control,0,14,0.586
3193,control,0,1,0.516
3194,control,0,2,0.335
3195,control,0,3,0.165
3196,control,0,4,0.027
3197,control,0,5,0.345
3198,control,0,6,0.052
3199,control,0,7,0.423
3200,control,0,8,0.566
3201,control,0,9,0.351
3202,control,0,10,0.515
3203,control,1,11,0.303
3204,control,0,12,0.664
3205,control,0,13,0.345
3206,control,0,14,0.397
3207,control,0,1,0.509
3208,control,0,2,0.48
3209,control,0,3,0.292
3210,control,0,4,0.663
3211,control,0,5,0.302
3212,control,0,6,0.351
3213,control,0,7,0.39
3214,control,0,8,0.589
3215,control,0,9,0.469
3216,control,0,10,0.308
3217,control,0,11,0.521
3218,control,0,12,0.651
3219,control,0,13,0.46
3220,control,0,14,0.318
3221,control,0,1,0.611
3222,control,0,2,0.391
3223,control,0,3,0.07
3224,control,0,4,0.528
3225,control,0,5,0.456
3226,control,0,6,0.244
3227,control,0,7,0.342
3228,control,0,8,0.09
3229,control,0,9,0.746
3230,control,0,10,0.451
3231,control,0,11,0.159
3232,control,0,12,0.145
3233,control,0,13,0.289
3234,control,0,14,0.195
3235,control,0,1,0.496
3236,control,0,2,0.627
3237,control,0,3,0.245
3238,control,0,4,0
3239,control,0,5,0.413
3240,control,0,6,0.344
3241,control,0,7,0.4
3242,control,0,8,0.121
3243,control,0,9,0.461
3244,control,0,10,0.356
3245,control,0,11,0.51
3246,control,0,12,0.286
3247,control,0,13,0.621
3248,control,0,14,0.453
3249,control,0,1,0.316
3250,control,0,2,0.23
3251,control,0,3,0.534
3252,control,0,4,0.362
3253,control,0,5,0.39
3254,control,0,6,0.692
3255,control,0,7,0.575
3256,control,0,8,0.305
3257,control,0,9,0.396
3258,control,0,10,0.319
3259,control,0,11,0.379
3260,control,0,12,0.471
3261,control,0,13,0.542
3262,control,0,14,0.288
3263,control,0,1,0.225
3264,control,0,2,0.533
3265,control,0,3,0.752
3266,control,0,4,0.314
3267,control,0,5,0.307
3268,control,0,6,0.666
3269,control,0,7,0.468
3270,control,0,8,0.319
3271,control,0,9,0.465
3272,control,0,10,0.592
3273,control,0,11,0.404
3274,control,0,12,0.331
3275,control,0,13,0.645
3276,control,0,14,0.608
3277,control,0,1,0.537
3278,control,0,2,0.39
3279,control,0,3,0.239
3280,control,0,4,0.393
3281,control,0,5,0.431
3282,control,1,6,0.434
3283,control,0,7,0.742
3284,control,0,8,0.528
3285,control,0,9,0.514
3286,control,0,10,0.429
3287,control,0,11,0.342
3288,control,0,12,0.207
3289,control,0,13,0.318
3290,control,1,14,0.664
3291,control,0,1,0.732
